  -2.5862068965517242e+00  -2.3793103448275863e+00   3.0443172630919956e-03
  -2.5862068965517242e+00  -2.1724137931034484e+00   4.6737431674237877e-03
  -2.5862068965517242e+00  -1.9655172413793103e+00   6.2895011546889312e-03
  -2.5862068965517242e+00  -1.7586206896551724e+00   6.8122790541657423e-03
  -2.5862068965517242e+00  -1.5517241379310345e+00   4.1207585790841699e-03
  -2.5862068965517242e+00  -1.3448275862068966e+00  -4.9776141427363644e-03
  -2.5862068965517242e+00  -1.1379310344827587e+00  -2.3983782133325381e-02
  -2.5862068965517242e+00  -9.3103448275862055e-01  -5.4980887932871189e-02
  -2.5862068965517242e+00  -7.2413793103448265e-01  -9.6565771839501324e-02
  -2.5862068965517242e+00  -5.1724137931034475e-01  -1.4280390909065430e-01
  -2.5862068965517242e+00  -3.1034482758620685e-01  -1.8439124872821933e-01
  -2.5862068965517242e+00  -1.0344827586206895e-01  -2.1185982413232282e-01
  -2.5862068965517242e+00   1.0344827586206895e-01  -2.1914677373527158e-01
  -2.5862068965517242e+00   3.1034482758620685e-01  -2.0555592092145897e-01
  -2.5862068965517242e+00   5.1724137931034475e-01  -1.7534647350748184e-01
  -2.5862068965517242e+00   7.2413793103448265e-01  -1.3569470445883899e-01
  -2.5862068965517242e+00   9.3103448275862055e-01  -9.4319605820087249e-02
  -2.5862068965517242e+00   1.1379310344827589e+00  -5.7607746020505543e-02
  -2.5862068965517242e+00   1.3448275862068968e+00  -2.9484098530298479e-02
  -2.5862068965517242e+00   1.5517241379310347e+00  -1.1076361300049568e-02
  -2.5862068965517242e+00   1.7586206896551726e+00  -1.1749452053346674e-03
  -2.5862068965517242e+00   1.9655172413793105e+00   2.7246119710767000e-03
  -2.5862068965517242e+00   2.1724137931034484e+00   3.2724884650029928e-03
  -2.5862068965517242e+00   2.3793103448275863e+00   2.4829345202230227e-03
  -2.5862068965517242e+00   2.5862068965517242e+00   1.5002744312071180e-03
  -2.5862068965517242e+00   2.7931034482758621e+00   7.6959155958689974e-04
  -2.5862068965517242e+00   3.0000000000000000e+00   3.4431127708062730e-04
  -2.3793103448275863e+00  -3.0000000000000000e+00   1.0776568899639107e-03
  -2.3793103448275863e+00  -2.7931034482758621e+00   2.1596715732317548e-03
  -2.3793103448275863e+00  -2.5862068965517242e+00   3.9905352770848845e-03
  -2.3793103448275863e+00  -2.3793103448275863e+00   6.8078195015294982e-03
  -2.3793103448275863e+00  -2.1724137931034484e+00   1.0655001679186994e-02
  -2.3793103448275863e+00  -1.9655172413793103e+00   1.4951431834772979e-02
  -2.3793103448275863e+00  -1.7586206896551724e+00   1.7706700333652216e-02
  -2.3793103448275863e+00  -1.5517241379310345e+00   1.4570375648915350e-02
  -2.3793103448275863e+00  -1.3448275862068966e+00  -1.4926002230398489e-03
  -2.3793103448275863e+00  -1.1379310344827587e+00  -3.8691549383463093e-02
  -2.3793103448275863e+00  -9.3103448275862055e-01  -1.0248882088691447e-01
  -2.3793103448275863e+00  -7.2413793103448265e-01  -1.9064642105128332e-01
  -2.3793103448275863e+00  -5.1724137931034475e-01  -2.9054323207849009e-01
  -2.3793103448275863e+00  -3.1034482758620685e-01  -3.8168822731028867e-01
  -2.3793103448275863e+00  -1.0344827586206895e-01  -4.4304824667005166e-01
  -2.3793103448275863e+00   1.0344827586206895e-01  -4.6112418213332257e-01
  -2.3793103448275863e+00   3.1034482758620685e-01  -4.3416898726259079e-01
  -2.3793103448275863e+00   5.1724137931034475e-01  -3.7104752865973750e-01
  -2.3793103448275863e+00   7.2413793103448265e-01  -2.8679090236268007e-01
  -2.3793103448275863e+00   9.3103448275862055e-01  -1.9778038928328076e-01
  -2.3793103448275863e+00   1.1379310344827589e+00  -1.1802458688037912e-01
  -2.3793103448275863e+00   1.3448275862068968e+00  -5.6663162714558360e-02
  -2.3793103448275863e+00   1.5517241379310347e+00  -1.6814705920620680e-02
  -2.3793103448275863e+00   1.7586206896551726e+00   3.8443216318090907e-03
  -2.3793103448275863e+00   1.9655172413793105e+00   1.0910847310336900e-02
  -2.3793103448275863e+00   2.1724137931034484e+00   1.0544045600073240e-02
  -2.3793103448275863e+00   2.3793103448275863e+00   7.4831876482430231e-03
  -2.3793103448275863e+00   2.5862068965517242e+00   4.3869680708842427e-03
  -2.3793103448275863e+00   2.7931034482758621e+00   2.2142860491166294e-03
  -2.3793103448275863e+00   3.0000000000000000e+00   9.8128532688757358e-04
  -2.1724137931034484e+00  -3.0000000000000000e+00   2.1394377002088528e-03
  -2.1724137931034484e+00  -2.7931034482758621e+00   4.2155329364133506e-03
  -2.1724137931034484e+00  -2.5862068965517242e+00   7.7096572783323936e-03
  -2.1724137931034484e+00  -2.3793103448275863e+00   1.3181654984497462e-02
  -2.1724137931034484e+00  -2.1724137931034484e+00   2.1060428465787907e-02
  -2.1724137931034484e+00  -1.9655172413793103e+00   3.0917151819002234e-02
  -2.1724137931034484e+00  -1.7586206896551724e+00   3.9821017375316584e-02
  -2.1724137931034484e+00  -1.5517241379310345e+00   3.9997245400568968e-02
  -2.1724137931034484e+00  -1.3448275862068966e+00   1.7474680196803552e-02
  -2.1724137931034484e+00  -1.1379310344827587e+00  -4.5373503022790085e-02
  -2.1724137931034484e+00  -9.3103448275862055e-01  -1.6170179002344434e-01
  -2.1724137931034484e+00  -7.2413793103448265e-01  -3.2924657590292067e-01
  -2.1724137931034484e+00  -5.1724137931034475e-01  -5.2394503146173610e-01
  -2.1724137931034484e+00  -3.1034482758620685e-01  -7.0482601781862386e-01
  -2.1724137931034484e+00  -1.0344827586206895e-01  -8.2936661185576699e-01
  -2.1724137931034484e+00   1.0344827586206895e-01  -8.7021852568117675e-01
  -2.1724137931034484e+00   3.1034482758620685e-01  -8.2337875598356136e-01
  -2.1724137931034484e+00   5.1724137931034475e-01  -7.0528717395912111e-01
  -2.1724137931034484e+00   7.2413793103448265e-01  -5.4403996229106866e-01
  -2.1724137931034484e+00   9.3103448275862055e-01  -3.7083699821633365e-01
  -2.1724137931034484e+00   1.1379310344827589e+00  -2.1359981975921349e-01
  -2.1724137931034484e+00   1.3448275862068968e+00  -9.1945025831620106e-02
  -2.1724137931034484e+00   1.5517241379310347e+00  -1.3784988831432124e-02
  -2.1724137931034484e+00   1.7586206896551726e+00   2.4656755823975904e-02
  -2.1724137931034484e+00   1.9655172413793105e+00   3.4831204444092545e-02
  -2.1724137931034484e+00   2.1724137931034484e+00   2.9950641081710250e-02
  -2.1724137931034484e+00   2.3793103448275863e+00   2.0325526449460354e-02
  -2.1724137931034484e+00   2.5862068965517242e+00   1.1656547452167250e-02
  -2.1724137931034484e+00   2.7931034482758621e+00   5.8119530866762711e-03
  -2.1724137931034484e+00   3.0000000000000000e+00   2.5567278722211846e-03
  -1.9655172413793103e+00  -3.0000000000000000e+00   3.6471145726869971e-03
  -1.9655172413793103e+00  -2.7931034482758621e+00   6.9640468772460334e-03
  -1.9655172413793103e+00  -2.5862068965517242e+00   1.2454475923461055e-02
  -1.9655172413793103e+00  -2.3793103448275863e+00   2.1240028036329479e-02
  -1.9655172413793103e+00  -2.1724137931034484e+00   3.4843607245954623e-02
  -1.9655172413793103e+00  -1.9655172413793103e+00   5.4240452245243924e-02
  -1.9655172413793103e+00  -1.7586206896551724e+00   7.6740855647233597e-02
  -1.9655172413793103e+00  -1.5517241379310345e+00   9.0680279073920497e-02
  -1.9655172413793103e+00  -1.3448275862068966e+00   7.1218186848818130e-02
  -1.9655172413793103e+00  -1.1379310344827587e+00  -1.6297367951045631e-02
  -1.9655172413793103e+00  -9.3103448275862055e-01  -2.0096668249166316e-01
  -1.9655172413793103e+00  -7.2413793103448265e-01  -4.8398887917776096e-01
  -1.9655172413793103e+00  -5.1724137931034475e-01  -8.2459872511111898e-01
  -1.9655172413793103e+00  -3.1034482758620685e-01  -1.1485691836268748e+00
  -1.9655172413793103e+00  -1.0344827586206895e-01  -1.3777454461290213e+00
  -1.9655172413793103e+00   1.0344827586206895e-01  -1.4617765806320493e+00
  -1.9655172413793103e+00   3.1034482758620685e-01  -1.3922917778187958e+00
  -1.9655172413793103e+00   5.1724137931034475e-01  -1.1961152649307305e+00
  -1.9655172413793103e+00   7.2413793103448265e-01  -9.1956948548463946e-01
  -1.9655172413793103e+00   9.3103448275862055e-01  -6.1557321448319346e-01
  -1.9655172413793103e+00   1.1379310344827589e+00  -3.3463811434156626e-01
  -1.9655172413793103e+00   1.3448275862068968e+00  -1.1565157891857838e-01
  -1.9655172413793103e+00   1.5517241379310347e+00   2.2964315000497771e-02
  -1.9655172413793103e+00   1.7586206896551726e+00   8.5999459152266242e-02
  -1.9655172413793103e+00   1.9655172413793105e+00   9.4937343985734279e-02
  -1.9655172413793103e+00   2.1724137931034484e+00   7.6004804036536255e-02
  -1.9655172413793103e+00   2.3793103448275863e+00   4.9992009661246548e-02
  -1.9655172413793103e+00   2.5862068965517242e+00   2.8207769190987650e-02
  -1.9655172413793103e+00   2.7931034482758621e+00   1.3933833706963833e-02
  -1.9655172413793103e+00   3.0000000000000000e+00   6.0947154733079992e-03
  -1.7586206896551724e+00  -3.0000000000000000e+00   5.0582600937769118e-03
  -1.7586206896551724e+00  -2.7931034482758621e+00   9.0075517253364080e-03
  -1.7586206896551724e+00  -2.5862068965517242e+00   1.5202956053002738e-02
  -1.7586206896551724e+00  -2.3793103448275863e+00   2.5513037853153234e-02
  -1.7586206896551724e+00  -2.1724137931034484e+00   4.3921601130607689e-02
  -1.7586206896551724e+00  -1.9655172413793103e+00   7.5889576112136634e-02
  -1.7586206896551724e+00  -1.7586206896551724e+00   1.2302075049055239e-01
  -1.7586206896551724e+00  -1.5517241379310345e+00   1.7198620445233462e-01
  -1.7586206896551724e+00  -1.3448275862068966e+00   1.8363156363228875e-01
  -1.7586206896551724e+00  -1.1379310344827587e+00   9.5564331391100682e-02
  -1.7586206896551724e+00  -9.3103448275862055e-01  -1.5136767104013513e-01
  -1.7586206896551724e+00  -7.2413793103448265e-01  -5.7083166713145073e-01
  -1.7586206896551724e+00  -5.1724137931034475e-01  -1.1022931648889995e+00
  -1.7586206896551724e+00  -3.1034482758620685e-01  -1.6240828428071170e+00
  -1.7586206896551724e+00  -1.0344827586206895e-01  -2.0056388302683921e+00
  -1.7586206896551724e+00   1.0344827586206895e-01  -2.1627648622848494e+00
  -1.7586206896551724e+00   3.1034482758620685e-01  -2.0794933557698920e+00
  -1.7586206896551724e+00   5.1724137931034475e-01  -1.7935189117286532e+00
  -1.7586206896551724e+00   7.2413793103448265e-01  -1.3709069955372228e+00
  -1.7586206896551724e+00   9.3103448275862055e-01  -8.9069518723414864e-01
  -1.7586206896551724e+00   1.1379310344827589e+00  -4.3581474585817553e-01
  -1.7586206896551724e+00   1.3448275862068968e+00  -7.7683153272101846e-02
  -1.7586206896551724e+00   1.5517241379310347e+00   1.4433228031226472e-01
  -1.7586206896551724e+00   1.7586206896551726e+00   2.3362155393824305e-01
  -1.7586206896551724e+00   1.9655172413793105e+00   2.2727494347322308e-01
  -1.7586206896551724e+00   2.1724137931034484e+00   1.7364001238587864e-01
  -1.7586206896551724e+00   2.3793103448275863e+00   1.1169405952459287e-01
  -1.7586206896551724e+00   2.5862068965517242e+00   6.2266461280623388e-02
  -1.7586206896551724e+00   2.7931034482758621e+00   3.0540731034684181e-02
  -1.7586206896551724e+00   3.0000000000000000e+00   1.3300057929613144e-02
  -1.5517241379310345e+00  -3.0000000000000000e+00   4.7996965985996577e-03
  -1.5517241379310345e+00  -2.7931034482758621e+00   6.6199812358849501e-03
  -1.5517241379310345e+00  -2.5862068965517242e+00   8.2101393124985617e-03
  -1.5517241379310345e+00  -2.3793103448275863e+00   1.1984106477103943e-02
  -1.5517241379310345e+00  -2.1724137931034484e+00   2.6539924781140641e-02
  -1.5517241379310345e+00  -1.9655172413793103e+00   6.7784341813460852e-02
  -1.5517241379310345e+00  -1.7586206896551724e+00   1.5073397689013085e-01
  -1.5517241379310345e+00  -1.5517241379310345e+00   2.6826048331963298e-01
  -1.5517241379310345e+00  -1.3448275862068966e+00   3.6654557568231777e-01
  -1.5517241379310345e+00  -1.1379310344827587e+00   3.4259561269531580e-01
  -1.5517241379310345e+00  -9.3103448275862055e-01   8.5891056722504008e-02
  -1.5517241379310345e+00  -7.2413793103448265e-01  -4.4753179979560959e-01
  -1.5517241379310345e+00  -5.1724137931034475e-01  -1.1807564052533601e+00
  -1.5517241379310345e+00  -3.1034482758620685e-01  -1.9334331428201519e+00
  -1.5517241379310345e+00  -1.0344827586206895e-01  -2.5070803097287038e+00
  -1.5517241379310345e+00   1.0344827586206895e-01  -2.7737505016005271e+00
  -1.5517241379310345e+00   3.1034482758620685e-01  -2.7056732654878752e+00
  -1.5517241379310345e+00   5.1724137931034475e-01  -2.3465365914303260e+00
  -1.5517241379310345e+00   7.2413793103448265e-01  -1.7747819068784976e+00
  -1.5517241379310345e+00   9.3103448275862055e-01  -1.0924756374759883e+00
  -1.5517241379310345e+00   1.1379310344827589e+00  -4.2341838668262244e-01
  -1.5517241379310345e+00   1.3448275862068968e+00   1.1041047040496130e-01
  -1.5517241379310345e+00   1.5517241379310347e+00   4.3178399792536759e-01
  -1.5517241379310345e+00   1.7586206896551726e+00   5.3682817635999514e-01
  -1.5517241379310345e+00   1.9655172413793105e+00   4.8481762036906589e-01
  -1.5517241379310345e+00   2.1724137931034484e+00   3.5887787758893552e-01
  -1.5517241379310345e+00   2.3793103448275863e+00   2.2718979119084953e-01
  -1.5517241379310345e+00   2.5862068965517242e+00   1.2552803152245531e-01
  -1.5517241379310345e+00   2.7931034482758621e+00   6.1242909351050756e-02
  -1.5517241379310345e+00   3.0000000000000000e+00   2.6581665244774979e-02
  -1.3448275862068966e+00  -3.0000000000000000e+00  -1.0952661884567217e-04
  -1.3448275862068966e+00  -2.7931034482758621e+00  -7.0343900943944338e-03
  -1.3448275862068966e+00  -2.5862068965517242e+00  -2.2520487076954723e-02
  -1.3448275862068966e+00  -2.3793103448275863e+00  -4.4766792085997563e-02
  -1.3448275862068966e+00  -2.1724137931034484e+00  -5.7856698327793873e-02
  -1.3448275862068966e+00  -1.9655172413793103e+00  -2.6024020851346551e-02
  -1.3448275862068966e+00  -1.7586206896551724e+00   9.5108580527110201e-02
  -1.3448275862068966e+00  -1.5517241379310345e+00   3.2099825094227519e-01
  -1.3448275862068966e+00  -1.3448275862068966e+00   5.8918398483074719e-01
  -1.3448275862068966e+00  -1.1379310344827587e+00   7.4353784611775187e-01
  -1.3448275862068966e+00  -9.3103448275862055e-01   5.9418332525013329e-01
  -1.3448275862068966e+00  -7.2413793103448265e-01   3.8298643834832891e-02
  -1.3448275862068966e+00  -5.1724137931034475e-01  -8.4470813899299380e-01
  -1.3448275862068966e+00  -3.1034482758620685e-01  -1.8127668382868110e+00
  -1.3448275862068966e+00  -1.0344827586206895e-01  -2.5903594729755075e+00
  -1.3448275862068966e+00   1.0344827586206895e-01  -3.0003646829106669e+00
  -1.3448275862068966e+00   3.1034482758620685e-01  -2.9987693549800274e+00
  -1.3448275862068966e+00   5.1724137931034475e-01  -2.6226715236363281e+00
  -1.3448275862068966e+00   7.2413793103448265e-01  -1.9422692813647462e+00
  -1.3448275862068966e+00   9.3103448275862055e-01  -1.0676368421844920e+00
  -1.3448275862068966e+00   1.1379310344827589e+00  -1.6767726268691480e-01
  -1.3448275862068966e+00   1.3448275862068968e+00   5.6302774362787322e-01
  -1.3448275862068966e+00   1.5517241379310347e+00   9.8538638475844242e-01
  -1.3448275862068966e+00   1.7586206896551726e+00   1.0780113364647317e+00
  -1.3448275862068966e+00   1.9655172413793105e+00   9.2933347887973417e-01
  -1.3448275862068966e+00   2.1724137931034484e+00   6.7324506616494195e-01
  -1.3448275862068966e+00   2.3793103448275863e+00   4.2139276177597434e-01
  -1.3448275862068966e+00   2.5862068965517242e+00   2.3132836851417576e-01
  -1.3448275862068966e+00   2.7931034482758621e+00   1.1242078963873235e-01
  -1.3448275862068966e+00   3.0000000000000000e+00   4.8674469002321086e-02
  -1.1379310344827587e+00  -3.0000000000000000e+00  -1.3812083783250974e-02
  -1.1379310344827587e+00  -2.7931034482758621e+00  -4.1259575712668299e-02
  -1.1379310344827587e+00  -2.5862068965517242e+00  -9.5870800473933149e-02
  -1.1379310344827587e+00  -2.3793103448275863e+00  -1.7921373930790371e-01
  -1.1379310344827587e+00  -2.1724137931034484e+00  -2.6558654847346841e-01
  -1.1379310344827587e+00  -1.9655172413793103e+00  -2.8726180896349385e-01
  -1.1379310344827587e+00  -1.7586206896551724e+00  -1.4806745353251455e-01
  -1.1379310344827587e+00  -1.5517241379310345e+00   2.1563040235563954e-01
  -1.1379310344827587e+00  -1.3448275862068966e+00   7.4734216875872383e-01
  -1.1379310344827587e+00  -1.1379310344827587e+00   1.2292044317525743e+00
  -1.1379310344827587e+00  -9.3103448275862055e-01   1.3611223872901006e+00
  -1.1379310344827587e+00  -7.2413793103448265e-01   9.4431583430138732e-01
  -1.1379310344827587e+00  -5.1724137931034475e-01   3.5660929310216416e-02
  -1.1379310344827587e+00  -3.1034482758620685e-01  -1.0692485746558229e+00
  -1.1379310344827587e+00  -1.0344827586206895e-01  -2.0188186310079299e+00
  -1.1379310344827587e+00   1.0344827586206895e-01  -2.5885006876101313e+00
  -1.1379310344827587e+00   3.1034482758620685e-01  -2.7147557929807165e+00
  -1.1379310344827587e+00   5.1724137931034475e-01  -2.4085955963531553e+00
  -1.1379310344827587e+00   7.2413793103448265e-01  -1.6987156622531352e+00
  -1.1379310344827587e+00   9.3103448275862055e-01  -6.7622240382262178e-01
  -1.1379310344827587e+00   1.1379310344827589e+00   4.4610823511072750e-01
  -1.1379310344827587e+00   1.3448275862068968e+00   1.3772366032697008e+00
  -1.1379310344827587e+00   1.5517241379310347e+00   1.8871278764976231e+00
  -1.1379310344827587e+00   1.7586206896551726e+00   1.9230649999275764e+00
  -1.1379310344827587e+00   1.9655172413793105e+00   1.6094803261638775e+00
  -1.1379310344827587e+00   2.1724137931034484e+00   1.1491551237584559e+00
  -1.1379310344827587e+00   2.3793103448275863e+00   7.1364070228149235e-01
  -1.1379310344827587e+00   2.5862068965517242e+00   3.8998281671633661e-01
  -1.1379310344827587e+00   2.7931034482758621e+00   1.8899875882567846e-01
  -1.1379310344827587e+00   3.0000000000000000e+00   8.1686242212456447e-02
  -9.3103448275862055e-01  -3.0000000000000000e+00  -4.0287632661729071e-02
  -9.3103448275862055e-01  -2.7931034482758621e+00  -1.0477300364184416e-01
  -9.3103448275862055e-01  -2.5862068965517242e+00  -2.2935179160756575e-01
  -9.3103448275862055e-01  -2.3793103448275863e+00  -4.2359841166276146e-01
  -9.3103448275862055e-01  -2.1724137931034484e+00  -6.5102957118888716e-01
  -9.3103448275862055e-01  -1.9655172413793103e+00  -7.9987307421069798e-01
  -9.3103448275862055e-01  -1.7586206896551724e+00  -6.9723616784407139e-01
  -9.3103448275862055e-01  -1.5517241379310345e+00  -2.0029121087269672e-01
  -9.3103448275862055e-01  -1.3448275862068966e+00   6.6259329788222576e-01
  -9.3103448275862055e-01  -1.1379310344827587e+00   1.6107004531687574e+00
  -9.3103448275862055e-01  -9.3103448275862055e-01   2.2075022845701007e+00
  -9.3103448275862055e-01  -7.2413793103448265e-01   2.1208438509459429e+00
  -9.3103448275862055e-01  -5.1724137931034475e-01   1.3544368635013118e+00
  -9.3103448275862055e-01  -3.1034482758620685e-01   2.4004860434973546e-01
  -9.3103448275862055e-01  -1.0344827586206895e-01  -8.0523983938840393e-01
  -9.3103448275862055e-01   1.0344827586206895e-01  -1.5182883130090017e+00
  -9.3103448275862055e-01   3.1034482758620685e-01  -1.8155722665233576e+00
  -9.3103448275862055e-01   5.1724137931034475e-01  -1.6611571188731191e+00
  -9.3103448275862055e-01   7.2413793103448265e-01  -1.0049465357541270e+00
  -9.3103448275862055e-01   9.3103448275862055e-01   1.1256482244831345e-01
  -9.3103448275862055e-01   1.1379310344827589e+00   1.4396752127318377e+00
  -9.3103448275862055e-01   1.3448275862068968e+00   2.5671381867670013e+00
  -9.3103448275862055e-01   1.5517241379310347e+00   3.1455700081936184e+00
  -9.3103448275862055e-01   1.7586206896551726e+00   3.0769204427717081e+00
  -9.3103448275862055e-01   1.9655172413793105e+00   2.5279716919206554e+00
  -9.3103448275862055e-01   2.1724137931034484e+00   1.7880336799813643e+00
  -9.3103448275862055e-01   2.3793103448275863e+00   1.1046437439827432e+00
  -9.3103448275862055e-01   2.5862068965517242e+00   6.0182337085836868e-01
  -9.3103448275862055e-01   2.7931034482758621e+00   2.9112103052909316e-01
  -9.3103448275862055e-01   3.0000000000000000e+00   1.2567471488987114e-01
  -7.2413793103448265e-01  -3.0000000000000000e+00  -8.1035724341863916e-02
  -7.2413793103448265e-01  -2.7931034482758621e+00  -2.0047548154848210e-01
  -7.2413793103448265e-01  -2.5862068965517242e+00  -4.2845360216953371e-01
  -7.2413793103448265e-01  -2.3793103448275863e+00  -7.8845260576738785e-01
  -7.2413793103448265e-01  -2.1724137931034484e+00  -1.2348076732430266e+00
  -7.2413793103448265e-01  -1.9655172413793103e+00  -1.6039133372641581e+00
  -7.2413793103448265e-01  -1.7586206896551724e+00  -1.6264176704264293e+00
  -7.2413793103448265e-01  -1.5517241379310345e+00  -1.0527020188445453e+00
  -7.2413793103448265e-01  -1.3448275862068966e+00   1.4118330386424877e-01
  -7.2413793103448265e-01  -1.1379310344827587e+00   1.6200523379517311e+00
  -7.2413793103448265e-01  -9.3103448275862055e-01   2.7991688212723194e+00
  -7.2413793103448265e-01  -7.2413793103448265e-01   3.1884414125871237e+00
  -7.2413793103448265e-01  -5.1724137931034475e-01   2.7132451479210342e+00
  -7.2413793103448265e-01  -3.1034482758620685e-01   1.7219910594417662e+00
  -7.2413793103448265e-01  -1.0344827586206895e-01   6.8161343152001230e-01
  -7.2413793103448265e-01   1.0344827586206895e-01  -1.1894245627284372e-01
  -7.2413793103448265e-01   3.1034482758620685e-01  -5.7970552211812176e-01
  -7.2413793103448265e-01   5.1724137931034475e-01  -6.0452783339424665e-01
  -7.2413793103448265e-01   7.2413793103448265e-01  -3.8101941712616522e-02
  -7.2413793103448265e-01   9.3103448275862055e-01   1.1529612124825968e+00
  -7.2413793103448265e-01   1.1379310344827589e+00   2.6828907692518791e+00
  -7.2413793103448265e-01   1.3448275862068968e+00   4.0103967411812791e+00
  -7.2413793103448265e-01   1.5517241379310347e+00   4.6480792229989385e+00
  -7.2413793103448265e-01   1.7586206896551726e+00   4.4436970221873464e+00
  -7.2413793103448265e-01   1.9655172413793105e+00   3.6114726418889740e+00
  -7.2413793103448265e-01   2.1724137931034484e+00   2.5399889959697166e+00
  -7.2413793103448265e-01   2.3793103448275863e+00   1.5642556661197020e+00
  -7.2413793103448265e-01   2.5862068965517242e+00   8.5064223224670454e-01
  -7.2413793103448265e-01   2.7931034482758621e+00   4.1101160140098375e-01
